MG100005_R1	Raw	309533
MG100005_R1	Final	156926
MG100005_R2	Raw	309533
MG100005_R2	Final	156100
MG100006_R1	Raw	769425
MG100006_R1	Final	453670
MG100006_R2	Raw	769425
MG100006_R2	Final	451822
MG100007_R1	Raw	114666
MG100007_R1	Final	80178
MG100007_R2	Raw	114666
MG100007_R2	Final	79628
MG100008_R1	Raw	4679
MG100008_R1	Final	1247
MG100008_R2	Raw	4679
MG100008_R2	Final	1253
MG100009_R1	Raw	549079
MG100009_R1	Final	513967
MG100009_R2	Raw	549079
MG100009_R2	Final	511107
MG100010_R1	Raw	610487
MG100010_R1	Final	552531
MG100010_R2	Raw	610487
MG100010_R2	Final	549960
MG100012_R1	Raw	2087446
MG100012_R1	Final	1747794
MG100012_R2	Raw	2087446
MG100012_R2	Final	1740069
MG100013_R1	Raw	5242
MG100013_R1	Final	3801
MG100013_R2	Raw	5242
MG100013_R2	Final	3744
